Date_reported,casos_nuevos,muertes_nuevas,region
2020-02-24,439,154,WPRO
2020-02-25,660,71,WPRO
2020-02-26,674,56,WPRO
2020-02-27,913,32,WPRO
2020-02-28,786,45,WPRO
2020-02-29,1364,51,WPRO
2020-03-01,1187,38,WPRO
2020-03-02,915,48,WPRO
2020-03-03,748,38,WPRO
2020-03-04,666,41,WPRO
2020-03-05,641,35,WPRO
2020-03-06,720,36,WPRO
2020-03-07,697,30,WPRO
2020-03-08,489,35,WPRO
2020-03-09,366,28,WPRO
2020-03-10,233,19,WPRO
2020-03-11,363,33,WPRO
2020-03-12,283,19,WPRO
2020-03-13,238,15,WPRO
2020-03-14,317,24,WPRO
2020-03-15,330,16,WPRO
2020-03-16,438,20,WPRO
2020-03-17,339,25,WPRO
2020-03-18,479,22,WPRO
2020-03-19,655,13,WPRO
2020-03-20,513,15,WPRO
2020-03-21,711,20,WPRO
2020-03-22,743,25,WPRO
2020-03-23,853,17,WPRO
2020-03-24,989,30,WPRO
2020-03-25,1135,16,WPRO
2020-03-26,921,19,WPRO
2020-03-27,1330,30,WPRO
2020-03-28,1162,23,WPRO
2020-03-29,1444,34,WPRO
2020-03-30,1278,25,WPRO
2020-03-31,967,32,WPRO
2020-04-01,1555,20,WPRO
2020-04-02,1374,25,WPRO
2020-04-03,1132,32,WPRO
2020-04-04,1447,51,WPRO
2020-04-05,1019,29,WPRO
2020-04-06,1126,21,WPRO
2020-04-07,1121,33,WPRO
2020-04-08,1024,30,WPRO
2020-04-09,1185,22,WPRO
2020-04-10,1395,35,WPRO
2020-04-11,1302,38,WPRO
2020-04-12,1567,41,WPRO
2020-04-13,1310,67,WPRO
2020-04-14,1392,36,WPRO
2020-04-15,1386,40,WPRO
2020-04-16,1368,38,WPRO
2020-04-17,1698,29,WPRO
2020-04-18,1987,1330,WPRO
2020-04-19,1856,23,WPRO
2020-04-20,1326,27,WPRO
2020-04-21,2069,37,WPRO
2020-04-22,1761,108,WPRO
2020-04-23,1634,25,WPRO
2020-04-24,1879,51,WPRO
2020-04-25,1688,37,WPRO
2020-04-26,1170,37,WPRO
2020-04-27,1481,15,WPRO
2020-04-28,1264,40,WPRO
2020-04-29,1064,39,WPRO
2020-04-30,1294,57,WPRO
2020-05-01,1095,33,WPRO
2020-05-02,1565,43,WPRO
2020-05-03,1041,59,WPRO
2020-05-04,1329,29,WPRO
2020-05-05,1096,29,WPRO
2020-05-06,1015,40,WPRO
2020-05-07,1300,34,WPRO
2020-05-08,1264,33,WPRO
2020-05-09,1075,55,WPRO
2020-05-10,1139,21,WPRO
2020-05-11,1248,23,WPRO
2020-05-12,927,34,WPRO
2020-05-13,1364,51,WPRO
2020-05-14,1100,44,WPRO
2020-05-15,1249,42,WPRO
2020-05-16,1208,33,WPRO
2020-05-17,789,33,WPRO
2020-05-18,972,13,WPRO
2020-05-19,659,22,WPRO
2020-05-20,777,15,WPRO
2020-05-21,955,13,WPRO
2020-05-22,839,24,WPRO
2020-05-23,918,27,WPRO
2020-05-24,925,19,WPRO
2020-05-25,927,16,WPRO
2020-05-26,878,23,WPRO
2020-05-27,1014,25,WPRO
2020-05-28,1062,29,WPRO
2020-05-29,1047,24,WPRO
2020-05-30,1926,33,WPRO
2020-05-31,1219,14,WPRO
2020-06-01,1539,9,WPRO
2020-06-02,1101,7,WPRO
2020-06-03,1053,13,WPRO
2020-06-04,1496,11,WPRO
2020-06-05,1539,14,WPRO
2020-06-06,637,11,WPRO
2020-06-07,1206,11,WPRO
2020-06-08,1038,9,WPRO
2020-06-09,1057,9,WPRO
2020-06-10,846,11,WPRO
2020-06-11,1292,12,WPRO
2020-06-12,1017,12,WPRO
2020-06-13,1226,19,WPRO
2020-06-14,1150,25,WPRO
2020-06-15,1133,15,WPRO
2020-06-16,924,13,WPRO
2020-06-17,667,11,WPRO
2020-06-18,879,10,WPRO
2020-06-19,1023,8,WPRO
2020-06-20,1000,31,WPRO
2020-06-21,1371,22,WPRO
2020-06-22,1058,19,WPRO
2020-06-23,1026,11,WPRO
2020-06-24,1428,18,WPRO
2020-06-25,841,25,WPRO
2020-06-26,1101,11,WPRO
2020-06-27,1453,14,WPRO
2020-06-28,1265,12,WPRO
2020-06-29,1070,9,WPRO
2020-06-30,1464,13,WPRO
2020-07-01,1581,11,WPRO
2020-07-02,1558,5,WPRO
2020-07-03,837,5,WPRO
2020-07-04,2251,8,WPRO
2020-07-05,2121,10,WPRO
2020-07-06,2969,8,WPRO
2020-07-07,2708,10,WPRO
2020-07-08,2107,8,WPRO
2020-07-09,3081,8,WPRO
2020-07-10,2107,6,WPRO
2020-07-11,2147,42,WPRO
2020-07-12,2151,15,WPRO
2020-07-13,3036,163,WPRO
2020-07-14,1614,66,WPRO
2020-07-15,1589,7,WPRO
2020-07-16,2364,19,WPRO
2020-07-17,3604,33,WPRO
2020-07-18,3369,22,WPRO
2020-07-19,3313,117,WPRO
2020-07-20,3414,64,WPRO
2020-07-21,2619,8,WPRO
2020-07-22,3489,9,WPRO
2020-07-23,3156,9,WPRO
2020-07-24,4046,37,WPRO
2020-07-25,3748,16,WPRO
2020-07-26,3703,29,WPRO
2020-07-27,3839,47,WPRO
2020-07-28,3863,26,WPRO
2020-07-29,3666,12,WPRO
2020-07-30,3779,29,WPRO
2020-07-31,6575,39,WPRO
2020-08-01,6719,58,WPRO
2020-08-02,6697,27,WPRO
2020-08-03,8151,35,WPRO
2020-08-04,5218,63,WPRO
2020-08-05,8336,36,WPRO
2020-08-06,6422,28,WPRO
2020-08-07,5967,49,WPRO
2020-08-08,5836,37,WPRO
2020-08-09,6209,55,WPRO
2020-08-10,5097,93,WPRO
2020-08-11,8264,51,WPRO
2020-08-12,4623,49,WPRO
2020-08-13,5891,123,WPRO
2020-08-14,5618,47,WPRO
2020-08-15,8290,44,WPRO
2020-08-16,6282,168,WPRO
2020-08-17,4924,94,WPRO
2020-08-18,5055,59,WPRO
2020-08-19,6329,38,WPRO
2020-08-20,6225,138,WPRO
2020-08-21,6391,119,WPRO
2020-08-22,6151,81,WPRO
2020-08-23,6621,48,WPRO
2020-08-24,3818,56,WPRO
2020-08-25,5835,43,WPRO
2020-08-26,4252,53,WPRO
2020-08-27,6953,146,WPRO
2020-08-28,4882,139,WPRO
2020-08-29,5508,128,WPRO
2020-08-30,5019,127,WPRO
2020-08-31,5395,130,WPRO
2020-09-01,4420,100,WPRO
2020-09-02,4550,62,WPRO
2020-09-03,3215,50,WPRO
2020-09-04,3196,95,WPRO
2020-09-05,4688,132,WPRO
2020-09-06,3418,75,WPRO
2020-09-07,3557,100,WPRO
2020-09-08,2068,47,WPRO
2020-09-09,4243,55,WPRO
2020-09-10,4084,98,WPRO
2020-09-11,5004,100,WPRO
2020-09-12,5172,68,WPRO
2020-09-13,5990,212,WPRO
2020-09-14,4085,96,WPRO
2020-09-15,5308,279,WPRO
2020-09-16,4342,48,WPRO
2020-09-17,4483,95,WPRO
2020-09-18,4153,76,WPRO
2020-09-19,4197,68,WPRO
2020-09-20,4756,119,WPRO
2020-09-21,3993,62,WPRO
2020-09-22,3994,29,WPRO
2020-09-23,2244,62,WPRO
2020-09-24,3559,65,WPRO
2020-09-25,2860,53,WPRO
2020-09-26,3518,93,WPRO
2020-09-27,2822,98,WPRO
2020-09-28,3699,71,WPRO
2020-09-29,3664,54,WPRO
2020-09-30,3009,88,WPRO
2020-10-01,3353,73,WPRO
2020-10-02,3507,68,WPRO
2020-10-03,3793,74,WPRO
2020-10-04,3726,75,WPRO
2020-10-05,3986,103,WPRO
2020-10-06,3453,71,WPRO
2020-10-07,3495,36,WPRO
2020-10-08,4087,75,WPRO
2020-10-09,3430,154,WPRO
2020-10-10,4285,99,WPRO
2020-10-11,3394,95,WPRO
2020-10-12,3594,90,WPRO
2020-10-13,5116,21,WPRO
2020-10-14,3269,54,WPRO
2020-10-15,3612,97,WPRO
2020-10-16,3687,59,WPRO
2020-10-17,4766,54,WPRO
2020-10-18,4281,89,WPRO
2020-10-19,3786,60,WPRO
2020-10-20,4878,34,WPRO
2020-10-21,3184,25,WPRO
2020-10-22,3623,77,WPRO
2020-10-23,3435,52,WPRO
2020-10-24,4224,157,WPRO
2020-10-25,4138,33,WPRO
2020-10-26,3812,58,WPRO
2020-10-27,4147,89,WPRO
2020-10-28,3209,22,WPRO
2020-10-29,4611,80,WPRO
2020-10-30,3410,46,WPRO
2020-10-31,3842,54,WPRO
2020-11-01,3445,49,WPRO
2020-11-02,4164,27,WPRO
2020-11-03,5146,52,WPRO
2020-11-04,4036,70,WPRO
2020-11-05,3539,71,WPRO
2020-11-06,4327,66,WPRO
2020-11-07,5440,59,WPRO
2020-11-08,4721,32,WPRO
2020-11-09,4602,67,WPRO
2020-11-10,5000,142,WPRO
2020-11-11,4015,39,WPRO
2020-11-12,4735,61,WPRO
2020-11-13,4452,29,WPRO
2020-11-14,5417,52,WPRO
2020-11-15,4729,45,WPRO
2020-11-16,4645,48,WPRO
2020-11-17,4794,36,WPRO
2020-11-18,4474,47,WPRO
2020-11-19,4940,111,WPRO
2020-11-20,5667,70,WPRO
2020-11-21,5675,55,WPRO
2020-11-22,5844,72,WPRO
2020-11-23,5718,59,WPRO
2020-11-24,6111,66,WPRO
2020-11-25,5623,34,WPRO
2020-11-26,5083,59,WPRO
2020-11-27,5381,64,WPRO
2020-11-28,6198,46,WPRO
2020-11-29,6405,117,WPRO
2020-11-30,6157,59,WPRO
2020-12-01,5826,45,WPRO
2020-12-02,5318,63,WPRO
2020-12-03,5631,66,WPRO
2020-12-04,5520,57,WPRO
2020-12-05,5498,113,WPRO
2020-12-06,6087,58,WPRO
2020-12-07,5861,54,WPRO
2020-12-08,5796,70,WPRO
2020-12-09,5381,151,WPRO
2020-12-10,5983,71,WPRO
2020-12-11,7568,75,WPRO
2020-12-12,7291,53,WPRO
2020-12-13,7400,63,WPRO
2020-12-14,5529,40,WPRO
2020-12-15,6046,108,WPRO
2020-12-16,6435,119,WPRO
2020-12-17,6757,102,WPRO
2020-12-18,7142,80,WPRO
2020-12-19,7948,90,WPRO
2020-12-20,6793,97,WPRO
2020-12-21,6838,92,WPRO
2020-12-22,7076,85,WPRO
2020-12-23,7172,134,WPRO
2020-12-24,6740,107,WPRO
2020-12-25,8679,84,WPRO
2020-12-26,7937,81,WPRO
2020-12-27,8628,80,WPRO
2020-12-28,5962,94,WPRO
2020-12-29,6590,122,WPRO
2020-12-30,7589,105,WPRO
2020-12-31,7800,165,WPRO
2021-01-01,9453,87,WPRO
2021-01-02,8430,87,WPRO
2021-01-03,7176,70,WPRO
2021-01-04,6710,85,WPRO
2021-01-05,7761,105,WPRO
2021-01-06,8424,151,WPRO
2021-01-07,10809,122,WPRO
2021-01-08,12190,119,WPRO
2021-01-09,13124,120,WPRO
2021-01-10,12899,130,WPRO
2021-01-11,10977,80,WPRO
2021-01-12,10555,93,WPRO
2021-01-13,10806,214,WPRO
2021-01-14,10626,249,WPRO
2021-01-15,12747,161,WPRO
2021-01-16,12827,230,WPRO
2021-01-17,13225,97,WPRO
2021-01-18,11853,89,WPRO
2021-01-19,12221,87,WPRO
2021-01-20,11107,201,WPRO
2021-01-21,12128,189,WPRO
2021-01-22,11358,186,WPRO
2021-01-23,11561,153,WPRO
2021-01-24,11250,158,WPRO
2021-01-25,10165,140,WPRO
2021-01-26,8396,151,WPRO
2021-01-27,9088,210,WPRO
2021-01-28,10567,221,WPRO
2021-01-29,9931,187,WPRO
2021-01-30,11886,174,WPRO
2021-01-31,12130,198,WPRO
2021-02-01,10700,169,WPRO
2021-02-02,8530,152,WPRO
2021-02-03,7883,215,WPRO
2021-02-04,8788,202,WPRO
2021-02-05,9319,200,WPRO
2021-02-06,8180,193,WPRO
2021-02-07,8358,166,WPRO
2021-02-08,7510,145,WPRO
2021-02-09,7084,167,WPRO
2021-02-10,6010,165,WPRO
2021-02-11,7118,251,WPRO
2021-02-12,7409,191,WPRO
2021-02-13,7218,126,WPRO
2021-02-14,7247,89,WPRO
2021-02-15,6160,60,WPRO
2021-02-16,6485,83,WPRO
2021-02-17,6067,109,WPRO
2021-02-18,6342,177,WPRO
2021-02-19,6712,205,WPRO
2021-02-20,6831,232,WPRO
2021-02-21,6419,335,WPRO
2021-02-22,6797,87,WPRO
2021-02-23,5838,79,WPRO
2021-02-24,5491,85,WPRO
2021-02-25,6773,105,WPRO
2021-02-26,5722,164,WPRO
2021-02-27,6573,152,WPRO
2021-02-28,7005,115,WPRO
2021-03-01,6088,68,WPRO
2021-03-02,5157,58,WPRO
2021-03-03,5082,111,WPRO
2021-03-04,5342,104,WPRO
2021-03-05,6309,96,WPRO
2021-03-06,6915,91,WPRO
2021-03-07,6816,102,WPRO
2021-03-08,6660,88,WPRO
2021-03-09,6242,69,WPRO
2021-03-10,5777,73,WPRO
2021-03-11,6379,76,WPRO
2021-03-12,7584,133,WPRO
2021-03-13,8390,152,WPRO
2021-03-14,8572,129,WPRO
2021-03-15,7978,108,WPRO
2021-03-16,8174,47,WPRO
2021-03-17,7429,85,WPRO
2021-03-18,7980,66,WPRO
2021-03-19,8894,67,WPRO
2021-03-20,11157,52,WPRO
2021-03-21,12150,61,WPRO
2021-03-22,11167,66,WPRO
2021-03-23,10956,44,WPRO
2021-03-24,9626,81,WPRO
2021-03-25,11147,82,WPRO
2021-03-26,13453,96,WPRO
2021-03-27,14459,100,WPRO
2021-03-28,13733,49,WPRO
2021-03-29,13731,54,WPRO
2021-03-30,13893,56,WPRO
2021-03-31,13747,43,WPRO
2021-04-01,11457,171,WPRO
2021-04-02,14360,39,WPRO
2021-04-03,20448,59,WPRO
2021-04-04,18420,121,WPRO
2021-04-05,16206,20,WPRO
2021-04-06,13484,47,WPRO
2021-04-07,14339,423,WPRO
2021-04-08,12535,276,WPRO
2021-04-09,16004,105,WPRO
2021-04-10,19932,431,WPRO
2021-04-11,19545,268,WPRO
2021-04-12,18086,234,WPRO
2021-04-13,17126,244,WPRO
2021-04-14,16062,208,WPRO
2021-04-15,16018,221,WPRO
2021-04-16,20446,201,WPRO
2021-04-17,19947,205,WPRO
2021-04-18,21000,131,WPRO
2021-04-19,18698,187,WPRO
2021-04-20,17495,137,WPRO
2021-04-21,16417,146,WPRO
2021-04-22,19218,209,WPRO
2021-04-23,20142,158,WPRO
2021-04-24,19432,243,WPRO
2021-04-25,20289,224,WPRO
2021-04-26,17764,195,WPRO
2021-04-27,18312,125,WPRO
2021-04-28,17340,142,WPRO
2021-04-29,18193,198,WPRO
2021-04-30,20506,236,WPRO
2021-05-01,19904,152,WPRO
2021-05-02,20460,218,WPRO
2021-05-03,19843,166,WPRO
2021-05-04,17130,180,WPRO
2021-05-05,16128,188,WPRO
2021-05-06,15843,255,WPRO
2021-05-07,17357,305,WPRO
2021-05-08,20172,259,WPRO
2021-05-09,20201,338,WPRO
2021-05-10,20071,301,WPRO
2021-05-11,18557,189,WPRO
2021-05-12,16617,225,WPRO
2021-05-13,18665,252,WPRO
2021-05-14,20252,244,WPRO
2021-05-15,19207,292,WPRO
2021-05-16,19123,248,WPRO
2021-05-17,16952,231,WPRO
2021-05-18,17025,212,WPRO
2021-05-19,16684,439,WPRO
2021-05-20,18745,299,WPRO
2021-05-21,21086,317,WPRO
2021-05-22,20568,291,WPRO
2021-05-23,20591,339,WPRO
2021-05-24,15620,148,WPRO
2021-05-25,17206,202,WPRO
2021-05-26,18129,216,WPRO
2021-05-27,20058,338,WPRO
2021-05-28,21566,403,WPRO
2021-05-29,24110,390,WPRO
2021-05-30,22895,393,WPRO
2021-05-31,19644,286,WPRO
2021-06-01,18337,283,WPRO
2021-06-02,18004,242,WPRO
2021-06-03,18775,396,WPRO
2021-06-04,21926,449,WPRO
2021-06-05,21702,395,WPRO
2021-06-06,20295,435,WPRO
2021-06-07,18743,356,WPRO
2021-06-08,15998,257,WPRO
2021-06-09,15386,313,WPRO
2021-06-10,17482,343,WPRO
2021-06-11,18461,312,WPRO
2021-06-12,19072,396,WPRO
2021-06-13,19777,325,WPRO
2021-06-14,17760,297,WPRO
2021-06-15,16421,208,WPRO
2021-06-16,16327,318,WPRO
2021-06-17,17050,354,WPRO
2021-06-18,18646,311,WPRO
2021-06-19,19473,276,WPRO
2021-06-20,18515,321,WPRO
2021-06-21,16266,210,WPRO
2021-06-22,14788,276,WPRO
2021-06-23,13936,218,WPRO
2021-06-24,15610,315,WPRO
2021-06-25,17976,278,WPRO
2021-06-26,19267,264,WPRO
2021-06-27,18760,247,WPRO
2021-06-28,16993,244,WPRO
2021-06-29,15902,218,WPRO
2021-06-30,16820,293,WPRO
2021-07-01,17981,261,WPRO
2021-07-02,19979,300,WPRO
2021-07-03,20338,339,WPRO
2021-07-04,20178,281,WPRO
2021-07-05,18318,201,WPRO
2021-07-06,17732,191,WPRO
2021-07-07,19384,302,WPRO
2021-07-08,19324,315,WPRO
2021-07-09,23551,403,WPRO
2021-07-10,24322,227,WPRO
2021-07-11,24076,257,WPRO
2021-07-12,23204,253,WPRO
2021-07-13,22088,258,WPRO
2021-07-14,24263,278,WPRO
2021-07-15,26321,343,WPRO
2021-07-16,31396,281,WPRO
2021-07-17,31086,359,WPRO
2021-07-18,32382,316,WPRO
2021-07-19,30090,364,WPRO
2021-07-20,28330,259,WPRO
2021-07-21,31576,303,WPRO
2021-07-22,33357,337,WPRO
2021-07-23,36599,203,WPRO
2021-07-24,40414,208,WPRO
2021-07-25,38770,485,WPRO
2021-07-26,38077,241,WPRO
2021-07-27,39322,434,WPRO
2021-07-28,43658,333,WPRO
2021-07-29,44636,383,WPRO
2021-07-30,49130,794,WPRO
2021-07-31,49399,474,WPRO
2021-08-01,52019,522,WPRO
2021-08-02,47610,324,WPRO
2021-08-03,45947,927,WPRO
2021-08-04,50502,496,WPRO
2021-08-05,54390,647,WPRO
2021-08-06,56676,803,WPRO
2021-08-07,61296,767,WPRO
2021-08-08,59159,669,WPRO
2021-08-09,57038,842,WPRO
2021-08-10,54005,665,WPRO
2021-08-11,53768,738,WPRO
2021-08-12,61252,770,WPRO
2021-08-13,63382,877,WPRO
2021-08-14,70639,925,WPRO
2021-08-15,69298,894,WPRO
2021-08-16,65174,937,WPRO
2021-08-17,65158,774,WPRO
2021-08-18,65881,807,WPRO
2021-08-19,72647,771,WPRO
2021-08-20,81439,898,WPRO
2021-08-21,82696,1020,WPRO
2021-08-22,82717,693,WPRO
2021-08-23,75208,1251,WPRO
2021-08-24,72766,837,WPRO
2021-08-25,72337,948,WPRO
2021-08-26,79323,949,WPRO
2021-08-27,85287,1060,WPRO
2021-08-28,86336,953,WPRO
2021-08-29,82721,837,WPRO
2021-08-30,78090,806,WPRO
2021-08-31,77570,949,WPRO
2021-09-01,72753,482,WPRO
2021-09-02,75935,1327,WPRO
2021-09-03,76222,774,WPRO
2021-09-04,79819,955,WPRO
2021-09-05,72747,994,WPRO
2021-09-06,75851,852,WPRO
2021-09-07,69978,798,WPRO
2021-09-08,70145,877,WPRO
2021-09-09,73112,1098,WPRO
2021-09-10,72645,844,WPRO
2021-09-11,70467,920,WPRO
2021-09-12,75436,1016,WPRO
2021-09-13,67729,795,WPRO
2021-09-14,61416,1077,WPRO
2021-09-15,58455,1051,WPRO
2021-09-16,63612,995,WPRO
2021-09-17,66857,991,WPRO
2021-09-18,64538,1050,WPRO
2021-09-19,62308,893,WPRO
2021-09-20,56222,931,WPRO
2021-09-21,52368,753,WPRO
2021-09-22,55909,823,WPRO
2021-09-23,55110,996,WPRO
2021-09-24,55337,667,WPRO
2021-09-25,55521,575,WPRO
2021-09-26,53298,523,WPRO
2021-09-27,55767,553,WPRO
2021-09-28,49922,636,WPRO
2021-09-29,43391,1064,WPRO
2021-09-30,47516,688,WPRO
2021-10-01,52304,651,WPRO
2021-10-02,46881,583,WPRO
2021-10-03,42822,550,WPRO
2021-10-04,36666,431,WPRO
2021-10-05,34500,369,WPRO
2021-10-06,35032,362,WPRO
2021-10-07,36773,351,WPRO
2021-10-08,34619,458,WPRO
2020-01-03,0,0,Other
2020-01-04,0,0,Other
2020-01-05,0,0,Other
2020-01-06,0,0,Other
2020-01-07,0,0,Other
2020-01-08,0,0,Other
2020-01-09,0,0,Other
2020-01-10,0,0,Other
2020-01-11,0,0,Other
2020-01-12,0,0,Other
2020-01-13,0,0,Other
2020-01-14,0,0,Other
2020-01-15,0,0,Other
2020-01-16,0,0,Other
2020-01-17,0,0,Other
2020-01-18,0,0,Other
2020-01-19,0,0,Other
2020-01-20,0,0,Other
2020-01-21,0,0,Other
2020-01-22,0,0,Other
2020-01-23,0,0,Other
2020-01-24,0,0,Other
2020-01-25,0,0,Other
2020-01-26,0,0,Other
2020-01-27,0,0,Other
2020-01-28,0,0,Other
2020-01-29,0,0,Other
2020-01-30,0,0,Other
2020-01-31,0,0,Other
2020-02-01,0,0,Other
2020-02-02,0,0,Other
2020-02-03,0,0,Other
2020-02-04,0,0,Other
2020-02-05,14,0,Other
2020-02-06,10,0,Other
2020-02-07,41,0,Other
2020-02-08,3,0,Other
2020-02-09,6,0,Other
2020-02-10,65,0,Other
2020-02-11,0,0,Other
2020-02-12,39,0,Other
2020-02-13,44,0,Other
2020-02-14,0,0,Other
2020-02-15,67,0,Other
2020-02-16,70,0,Other
2020-02-17,99,0,Other
2020-02-18,88,0,Other
2020-02-19,79,0,Other
2020-02-20,0,2,Other
2020-02-21,13,0,Other
2020-02-22,0,0,Other
2020-02-23,57,0,Other
2020-02-24,0,1,Other
2020-02-25,0,1,Other
2020-02-26,4,0,Other
2020-02-27,0,0,Other
2020-02-28,0,1,Other
2020-02-29,0,1,Other
2020-03-01,1,0,Other
2020-03-02,0,0,Other
2020-03-03,0,0,Other
2020-03-04,0,0,Other
2020-03-05,0,0,Other
2020-03-06,0,0,Other
2020-03-07,0,0,Other
2020-03-08,0,1,Other
2020-03-09,0,0,Other
2020-03-10,0,0,Other
2020-03-11,0,0,Other
2020-03-12,0,0,Other
2020-03-13,1,0,Other
2020-03-14,0,0,Other
2020-03-15,15,0,Other
2020-03-16,0,0,Other
2020-03-17,0,0,Other
2020-03-18,0,0,Other
2020-03-19,0,0,Other
2020-03-20,-4,1,Other
2020-03-21,0,0,Other
2020-03-22,0,0,Other
2020-03-23,0,0,Other
2020-03-24,0,2,Other
2020-03-25,0,0,Other
2020-03-26,0,0,Other
2020-03-27,0,0,Other
2020-03-28,0,0,Other
2020-03-29,0,0,Other
2020-03-30,0,0,Other
2020-03-31,0,1,Other
2020-04-01,0,0,Other
2020-04-02,0,0,Other
2020-04-03,0,0,Other
2020-04-04,0,0,Other
2020-04-05,0,0,Other
2020-04-06,0,0,Other
2020-04-07,0,0,Other
2020-04-08,0,0,Other
2020-04-09,0,0,Other
2020-04-10,0,0,Other
2020-04-11,0,0,Other
2020-04-12,0,0,Other
2020-04-13,0,1,Other
2020-04-14,0,0,Other
2020-04-15,0,0,Other
2020-04-16,0,0,Other
2020-04-17,0,1,Other
2020-04-18,0,0,Other
2020-04-19,0,0,Other
2020-04-20,0,0,Other
2020-04-21,0,0,Other
2020-04-22,0,0,Other
2020-04-23,0,0,Other
2020-04-24,0,0,Other
2020-04-25,0,0,Other
2020-04-26,0,0,Other
2020-04-27,0,0,Other
2020-04-28,0,0,Other
2020-04-29,0,0,Other
2020-04-30,0,0,Other
2020-05-01,0,0,Other
2020-05-02,0,0,Other
2020-05-03,0,0,Other
2020-05-04,0,0,Other
2020-05-05,0,0,Other
2020-05-06,0,0,Other
2020-05-07,0,0,Other
2020-05-08,0,0,Other
2020-05-09,0,0,Other
2020-05-10,0,0,Other
2020-05-11,0,0,Other
2020-05-12,0,0,Other
2020-05-13,0,0,Other
2020-05-14,0,0,Other
2020-05-15,0,0,Other
2020-05-16,0,0,Other
2020-05-17,0,0,Other
2020-05-18,0,0,Other
2020-05-19,0,0,Other
2020-05-20,0,0,Other
2020-05-21,0,0,Other
2020-05-22,0,0,Other
2020-05-23,29,0,Other
2020-05-24,0,0,Other
2020-05-25,0,0,Other
2020-05-26,0,0,Other
2020-05-27,0,0,Other
2020-05-28,0,0,Other
2020-05-29,0,0,Other
2020-05-30,0,0,Other
2020-05-31,0,0,Other
2020-06-01,0,0,Other
2020-06-02,0,0,Other
2020-06-03,0,0,Other
2020-06-04,0,0,Other
2020-06-05,0,0,Other
2020-06-06,0,0,Other
2020-06-07,0,0,Other
2020-06-08,0,0,Other
2020-06-09,0,0,Other
2020-06-10,0,0,Other
2020-06-11,0,0,Other
2020-06-12,0,0,Other
2020-06-13,0,0,Other
2020-06-14,0,0,Other
2020-06-15,0,0,Other
2020-06-16,0,0,Other
2020-06-17,0,0,Other
2020-06-18,0,0,Other
2020-06-19,0,0,Other
2020-06-20,0,0,Other
2020-06-21,0,0,Other
2020-06-22,0,0,Other
2020-06-23,0,0,Other
2020-06-24,0,0,Other
2020-06-25,0,0,Other
2020-06-26,0,0,Other
2020-06-27,0,0,Other
2020-06-28,0,0,Other
2020-06-29,0,0,Other
2020-06-30,0,0,Other
2020-07-01,0,0,Other
2020-07-02,0,0,Other
2020-07-03,0,0,Other
2020-07-04,0,0,Other
2020-07-05,0,0,Other
2020-07-06,0,0,Other
2020-07-07,0,0,Other
2020-07-08,0,0,Other
2020-07-09,0,0,Other
2020-07-10,0,0,Other
2020-07-11,0,0,Other
2020-07-12,0,0,Other
2020-07-13,0,0,Other
2020-07-14,0,0,Other
2020-07-15,0,0,Other
2020-07-16,0,0,Other
2020-07-17,0,0,Other
2020-07-18,0,0,Other
2020-07-19,0,0,Other
2020-07-20,0,0,Other
2020-07-21,0,0,Other
2020-07-22,0,0,Other
2020-07-23,0,0,Other
2020-07-24,0,0,Other
2020-07-25,0,0,Other
2020-07-26,0,0,Other
2020-07-27,0,0,Other
2020-07-28,0,0,Other
2020-07-29,0,0,Other
2020-07-30,0,0,Other
2020-07-31,0,0,Other
2020-08-01,0,0,Other
2020-08-02,0,0,Other
2020-08-03,0,0,Other
2020-08-04,0,0,Other
2020-08-05,0,0,Other
2020-08-06,0,0,Other
2020-08-07,0,0,Other
2020-08-08,0,0,Other
2020-08-09,0,0,Other
2020-08-10,0,0,Other
2020-08-11,0,0,Other
2020-08-12,0,0,Other
2020-08-13,0,0,Other
2020-08-14,0,0,Other
2020-08-15,0,0,Other
2020-08-16,0,0,Other
2020-08-17,0,0,Other
2020-08-18,0,0,Other
2020-08-19,0,0,Other
2020-08-20,0,0,Other
2020-08-21,0,0,Other
2020-08-22,0,0,Other
2020-08-23,0,0,Other
2020-08-24,0,0,Other
2020-08-25,0,0,Other
2020-08-26,0,0,Other
2020-08-27,0,0,Other
2020-08-28,0,0,Other
2020-08-29,0,0,Other
2020-08-30,0,0,Other
2020-08-31,0,0,Other
2020-09-01,0,0,Other
2020-09-02,0,0,Other
2020-09-03,0,0,Other
2020-09-04,0,0,Other
2020-09-05,0,0,Other
2020-09-06,0,0,Other
2020-09-07,0,0,Other
2020-09-08,0,0,Other
2020-09-09,0,0,Other
2020-09-10,0,0,Other
2020-09-11,0,0,Other
2020-09-12,0,0,Other
2020-09-13,0,0,Other
2020-09-14,0,0,Other
2020-09-15,0,0,Other
2020-09-16,0,0,Other
2020-09-17,0,0,Other
2020-09-18,0,0,Other
2020-09-19,0,0,Other
2020-09-20,0,0,Other
2020-09-21,0,0,Other
2020-09-22,0,0,Other
2020-09-23,0,0,Other
2020-09-24,0,0,Other
2020-09-25,0,0,Other
2020-09-26,0,0,Other
2020-09-27,0,0,Other
2020-09-28,0,0,Other
2020-09-29,0,0,Other
2020-09-30,0,0,Other
2020-10-01,0,0,Other
2020-10-02,0,0,Other
2020-10-03,0,0,Other
2020-10-04,0,0,Other
2020-10-05,0,0,Other
2020-10-06,0,0,Other
2020-10-07,0,0,Other
2020-10-08,0,0,Other
